_id,RegiUn,Tipo punto monitoreo,Sector,Semana,Fecha,Tipo producto,Producto,MInimo,M*ximo,Promedio
6488,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,200,330,255
6489,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,250,350,300
6490,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,250,350,300
6491,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,200,500,"316,67"
6492,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Papa Desire $/kilo Segunda,350,430,"381,67"
6493,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,150,200,175
6494,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,150,300,"216,67"
6495,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,150,300,"257,14"
6496,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,250,300,"282,5"
6497,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Primera,200,400,"291,67"
6498,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,100,150,"116,67"
6499,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,100,200,150
6500,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,100,200,172
6501,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,150,200,"173,33"
6502,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Pepino ensalada Sin Especificar $/unidad Segunda,180,250,"208,33"
6503,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,350,700,"537,5"
6504,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,400,700,"544,44"
6505,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,700,600
6506,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,700,"608,33"
6507,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Primera,500,700,"631,25"
6508,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,333,500,"435,38"
6509,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,450,500,475
6510,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,500,500,500
6511,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,500,500,500
6512,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Pera Packam's Triumph $/kilo Segunda,450,550,505
6513,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,100,200,150
6514,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,150,250,"185,71"
6515,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,180,250,"211,67"
6516,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,200,350,250
6517,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Primera,200,400,300
6518,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,100,100,100
6519,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,100,150,"112,5"
6520,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,100,200,"143,75"
6521,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,150,200,170
6522,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Pimiento Cuatro cascos verde $/unidad Segunda,150,200,"173,33"
6523,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,350,500,"414,29"
6524,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,500,"433,33"
6525,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,500,450
6526,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,350,600,"452,5"
6527,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Primera,400,500,"458,33"
6528,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,300,350,"321,6"
6529,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,300,350,325
6530,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,300,350,330
6531,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,350,430,"388,33"
6532,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Pl·tano Sin Especificar $/kilo Segunda,400,400,400
6533,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,600,800,"712,5"
6534,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1000,1000,1000
6535,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1000,1000,1000
6536,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1000,1200,"1133,33"
6537,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Primera,1000,1600,1240
6538,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,600,600,600
6539,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,700,700,700
6540,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,800,800,800
6541,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,800,800,800
6542,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Poroto verde Magnum $/kilo Segunda,700,1000,"866,67"
6543,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,600,700,"633,33"
6544,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,600,800,675
6545,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,600,800,"737,5"
6546,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,700,1000,"787,5"
6547,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Primera,700,1000,860
6548,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,400,600,490
6549,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,500,550,525
6550,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,500,600,"557,14"
6551,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,500,600,"566,67"
6552,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Repollo Crespo record $/unidad Segunda,600,600,600
6553,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,500,600,"541,67"
6554,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,500,700,575
6555,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,500,600,575
6556,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,500,650,"608,33"
6557,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Primera,500,700,"612,5"
6558,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,400,450,410
6559,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,400,450,"416,67"
6560,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,350,480,"421,67"
6561,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,400,450,425
6562,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Tomate Larga Vida $/kilo Segunda,350,500,"433,33"
6563,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Primera,300,500,"391,67"
6564,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Primera,300,500,"412,5"
6565,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Primera,300,550,"422,22"
6566,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Primera,450,500,475
6567,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Primera,400,500,480
6568,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Segunda,250,300,"283,33"
6569,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Segunda,200,400,300
6570,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Segunda,250,350,"308,33"
6571,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Segunda,250,400,"333,33"
6572,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Tomate Semiduro $/kilo Segunda,350,400,375
6573,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Uva Red Globe $/kilo Primera,500,500,500
6574,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Uva Red Globe $/kilo Primera,400,600,"506,25"
6575,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Uva Red Globe $/kilo Primera,500,600,525
6576,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Uva Red Globe $/kilo Primera,500,600,540
6577,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Uva Red Globe $/kilo Primera,500,600,"541,67"
6578,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Uva Red Globe $/kilo Segunda,350,400,"383,33"
6579,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Uva Red Globe $/kilo Segunda,400,400,400
6580,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Uva Red Globe $/kilo Segunda,400,500,"441,67"
6581,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Primera,600,700,620
6582,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Primera,600,800,"683,33"
6583,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Primera,600,800,700
6584,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Primera,700,800,750
6585,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Primera,700,850,800
6586,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Segunda,500,500,500
6587,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Segunda,500,500,500
6588,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Segunda,500,500,500
6589,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Uva Sultanina $/kilo Segunda,550,700,625
6590,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,50,70,"58,75"
6591,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,50,80,"58,83"
6592,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,42,100,67
6593,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,50,90,"67,38"
6594,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Primera,60,100,"78,5"
6595,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,25,50,"37,83"
6596,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,40,56,"48,67"
6597,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,50,50,50
6598,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,31,80,57
6599,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Zanahoria Sin Especificar $/unidad Segunda,50,70,"61,33"
6600,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),450,550,"496,67"
6601,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),400,600,"508,33"
6602,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),500,600,"541,67"
6603,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),500,800,640
6604,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 1a (cosecha),400,1200,"742,86"
6605,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),300,400,"333,33"
6606,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),300,500,"372,73"
6607,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),350,450,405
6608,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Zapallo Camote $/kilo 2a (cosecha),500,500,500
6609,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,200,200,200
6610,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,100,300,"214,29"
6611,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,200,250,225
6612,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,150,350,250
6613,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Primera,200,350,"258,33"
6614,13,Feria libre,Poniente,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,100,150,130
6615,13,Feria libre,Norte,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,100,200,150
6616,13,Feria libre,Sur,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,100,200,160
6617,13,Feria libre,Oriente,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,150,170,160
6618,13,Feria libre,Centro,18,29/04/2013,Fruta-Hortaliza,Zapallo italiano Sin Especificar $/unidad Segunda,160,180,170
6619,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),100,200,"161,11"
6620,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),125,200,"172,5"
6621,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),150,250,"179,17"
6622,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),150,250,"183,33"
6623,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 1a (guarda),190,220,"202,5"
6624,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),100,100,100
6625,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),100,100,100
6626,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),100,150,"111,11"
6627,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),100,150,125
6628,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Ajo Chino $/unidad 2a (guarda),150,170,"162,5"
6629,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,400,700,"566,67"
6630,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,450,700,575
6631,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,450,700,"581,82"
6632,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,600,800,"671,43"
6633,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Primera,600,800,675
6634,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,300,500,420
6635,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,300,550,"446,15"
6636,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,400,600,500
6637,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Apio Americano $/unidad Segunda,500,600,"533,33"
6638,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,350,550,455
6639,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,400,600,"469,23"
6640,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,400,600,"516,67"
6641,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,400,700,"583,33"
6642,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Primera,450,800,"593,75"
6643,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,300,400,"337,5"
6644,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,250,400,340
6645,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,400,400,400
6646,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,350,500,410
6647,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,BrÛcoli Sin Especificar $/unidad Segunda,300,600,475
6648,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),130,220,"182,22"
6649,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),150,250,196
6650,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),150,250,"198,44"
6651,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),180,260,"218,33"
6652,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 1a (guarda),200,350,250
6653,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),100,170,135
6654,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),100,150,"136,25"
6655,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),80,180,"138,4"
6656,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),150,200,164
6657,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Cebolla Sin Especificar $/unidad 2a (guarda),125,230,"179,17"
6658,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,150,200,175
6659,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,180,250,"203,33"
6660,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,200,230,"212,5"
6661,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,150,250,"213,64"
6662,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Primera,167,350,"245,29"
6663,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,100,100,100
6664,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,100,150,"134,55"
6665,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,100,200,"152,1"
6666,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,150,200,175
6667,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Choclo Americano $/unidad Segunda,170,190,180
6668,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,400,700,"541,67"
6669,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,500,700,"571,88"
6670,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,500,700,"588,89"
6671,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,600,800,"662,5"
6672,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Primera,600,750,"691,67"
6673,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,300,600,"392,31"
6674,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,300,500,"427,27"
6675,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,500,500,500
6676,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,450,600,"508,33"
6677,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Coliflor Sin Especificar $/unidad Segunda,500,650,575
6678,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,900,1200,1000
6679,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,800,1200,1025
6680,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,800,1200,"1033,33"
6681,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,800,1200,"1033,33"
6682,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Primera,800,1400,"1075,67"
6683,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,500,800,"711,11"
6684,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,700,800,750
6685,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,700,800,"766,67"
6686,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,700,900,"791,67"
6687,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Espinaca Sin Especificar $/kilo Segunda,600,1000,"814,29"
6688,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,200,350,295
6689,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,250,350,"309,33"
6690,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,250,400,"314,29"
6691,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,250,500,"356,25"
6692,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Primera,500,600,"541,67"
6693,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,200,250,"227,78"
6694,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,200,300,250
6695,13,Feria libre,Oriente,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,200,300,250
6696,13,Feria libre,Centro,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,400,500,"441,67"
6697,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Kiwi Hayward $/kilo Segunda,150,5200,705
6698,13,Feria libre,Sur,19,06/05/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,350,700,550
6699,13,Feria libre,Poniente,19,06/05/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,500,600,"558,33"
6700,13,Feria libre,Norte,19,06/05/2013,Fruta-Hortaliza,Lechuga Conconina $/unidad Primera,500,700,"612,5"
